chunk_id,chunk_text,preprocess_agenda,tokens
301,"Melhoria da segurança legais, falhas operacionais e interna e redução da oportunidades de lucratividade criminalidade, a partir de extraordinária. Em um patamar ações de prevenção e de uma ainda mais complexo, está segurança pública integrada, o crime institucionalizado, presente e tecnologicamente que envolve agentes públicos preparada dos Três Poderes e mina a confiança da sociedade nas O tema da segurança pública instituições democráticas.",melhoria segurança legal falha operacional interno redução oportunidade lucratividade criminalidade partir extraordinário patamar ação prevenção ainda complexo segurança público integrar crime institucionalizar presente tecnologicamente envolver agente público preparar três poder minar confianço sociedade tema segurança público instituição democrático,"[""melhoria"", ""segurança"", ""legal"", ""falha"", ""operacional"", ""interno"", ""redução"", ""oportunidade"", ""lucratividade"", ""criminalidade"", ""partir"", ""extraordinário"", ""patamar"", ""ação"", ""prevenção"", ""ainda"", ""complexo"", ""segurança"", ""público"", ""integrar"", ""crime"", ""institucionalizar"", ""presente"", ""tecnologicamente"", ""envolver"", ""agente"", ""público"", ""preparar"", ""três"", ""poder"", ""minar"", ""confianço"", ""sociedade"", ""tema"", ""segurança"", ""público"", ""instituição"", ""democrático""]"
302,é uma questão de Estado que não comporta abordagens É fundamental que a ideológicas nem espaço para estratégia e a gestão da negociações políticas.,questão comportar abordagem fundamental ideológico espaço estratégia gestão negociação político,"[""questão"", ""comportar"", ""abordagem"", ""fundamental"", ""ideológico"", ""espaço"", ""estratégia"", ""gestão"", ""negociação"", ""político""]"
303,"Trata- segurança estejam nas mãos -se de um processo contínuo, de profissionais da área, no qual não há uma “guerra com experiência técnica e contra o crime” que possa ser compromisso com resultados.",tratar segurança mão processo contínuo profissional área guerra experiência técnico contra crime poder compromisso resultado,"[""tratar"", ""segurança"", ""mão"", ""processo"", ""contínuo"", ""profissional"", ""área"", ""guerra"", ""experiência"", ""técnico"", ""contra"", ""crime"", ""poder"", ""compromisso"", ""resultado""]"
304,vencida de forma definitiva.,vencido forma definitivo,"[""vencido"", ""forma"", ""definitivo""]"
305,"A solução exige articulação O combate ao crime e à entre diferentes frentes de ilegalidade exige preparação atuação e depende de forma diária diante de dinâmicas que decisiva do compartilhamento se adaptam, se transformam e de informações, do uso se expandem geograficamente, inteligente de dados e tanto dentro do Brasil quanto estatísticas e de uma gestão para além de suas fronteiras. integrada e permanente das políticas públicas de Isso demanda ações e segurança. ajustes permanentes nos campos institucional, penal, de prevenção, contenção e enfrentamento. A criminalidade manifesta-se em diferentes níveis, desde o crime comum nas ruas, que envolve roubos, furtos e homicídios, afetando diretamente o cotidiano e a sensação de segurança da população, especialmente nas grandes regiões metropolitanas; até o crime organizado, com atuação de facções, milícias e quadrilhas que exploram lacunas Principais ideias e propostas POLÍTICAS E INICIATIVAS PARA EXECUÇÃO, REGULAMENTAÇÃO E ESTÍMULO Prevenção à criminalidade, a partir de ação com grupos sociais em maior risco - Ampliação das políticas sociais de base, com foco na promoção da Cultura da Paz, especialmente em bairros com maior vulnerabilidade social. Além disso, incentivo e apoio do governo federal à implantação, por parte de Estados e municípios, de centros voltados à cultura da paz, direcionados ao atendimento integral de crianças e jovens em situação de risco. - Intensificação de ações sociais e de conscientização em escolas, assistência social e logradouros públicos sobre situações de risco, violência contra mulheres e crianças.",solução exigir articulação combate crime diferente frente ilegalidade exigir preparação atuação depender forma diário diante dinâmica decisivo compartilhamento adaptar transformar informação uso expandir geograficamente inteligente dar tanto dentro brasil quanto estatística gestão além fronteira integrar permanente político público demanda ação segurança ajuste permanente campo institucional penal prevenção contenção enfrentamento criminalidade manifesto diferente nível desde crime comum rua envolver roubo furto homicídio afetar diretamente cotidiano sensação seguranço população especialmente grande região metropolitano crime organizar atuação facção milícia quadrilha explorar lacuna principal ideia propor político iniciativa execução regulamentação estímulo prevenção criminalidade partir ação grupo social grande risco ampliação político social base foco promoção cultura paz especialmente bairro grande vulnerabilidade social além de isso incentivo apoio governo federal implantação parte município centro voltar cultura paz direcionar atendimento integral criança jovem situação risco intensificação ação social conscientização escola assistência social logradouro público sobre situação risco violência contra mulher criança,"[""solução"", ""exigir"", ""articulação"", ""combate"", ""crime"", ""diferente"", ""frente"", ""ilegalidade"", ""exigir"", ""preparação"", ""atuação"", ""depender"", ""forma"", ""diário"", ""diante"", ""dinâmica"", ""decisivo"", ""compartilhamento"", ""adaptar"", ""transformar"", ""informação"", ""uso"", ""expandir"", ""geograficamente"", ""inteligente"", ""dar"", ""tanto"", ""dentro"", ""brasil"", ""quanto"", ""estatística"", ""gestão"", ""além"", ""fronteira"", ""integrar"", ""permanente"", ""político"", ""público"", ""demanda"", ""ação"", ""segurança"", ""ajuste"", ""permanente"", ""campo"", ""institucional"", ""penal"", ""prevenção"", ""contenção"", ""enfrentamento"", ""criminalidade"", ""manifesto"", ""diferente"", ""nível"", ""desde"", ""crime"", ""comum"", ""rua"", ""envolver"", ""roubo"", ""furto"", ""homicídio"", ""afetar"", ""diretamente"", ""cotidiano"", ""sensação"", ""seguranço"", ""população"", ""especialmente"", ""grande"", ""região"", ""metropolitano"", ""crime"", ""organizar"", ""atuação"", ""facção"", ""milícia"", ""quadrilha"", ""explorar"", ""lacuna"", ""principal"", ""ideia"", ""propor"", ""político"", ""iniciativa"", ""execução"", ""regulamentação"", ""estímulo"", ""prevenção"", ""criminalidade"", ""partir"", ""ação"", ""grupo"", ""social"", ""grande"", ""risco"", ""ampliação"", ""político"", ""social"", ""base"", ""foco"", ""promoção"", ""cultura"", ""paz"", ""especialmente"", ""bairro"", ""grande"", ""vulnerabilidade"", ""social"", ""além"", ""de isso"", ""incentivo"", ""apoio"", ""governo"", ""federal"", ""implantação"", ""parte"", ""município"", ""centro"", ""voltar"", ""cultura"", ""paz"", ""direcionar"", ""atendimento"", ""integral"", ""criança"", ""jovem"", ""situação"", ""risco"", ""intensificação"", ""ação"", ""social"", ""conscientização"", ""escola"", ""assistência"", ""social"", ""logradouro"", ""público"", ""sobre"", ""situação"", ""risco"", ""violência"", ""contra"", ""mulher"", ""criança""]"
306,- Avanço do empreendedorismo social e do trabalho em regiões urbanas.,avanço empreendedorismo social trabalho região urbano,"[""avanço"", ""empreendedorismo"", ""social"", ""trabalho"", ""região"", ""urbano""]"
307,"- Plena implementação do novo Estatuto da Criança e Adolescente (ECA) Digital, com preparação de todas as instâncias para a sua execução, incluindo unidades especializadas.",pleno implementação novo estatuto criança adolescente eca digital preparação todo instância execução incluir unidade especializar,"[""pleno"", ""implementação"", ""novo"", ""estatuto"", ""criança"", ""adolescente"", ""eca"", ""digital"", ""preparação"", ""todo"", ""instância"", ""execução"", ""incluir"", ""unidade"", ""especializar""]"
308,"Principais ideias e propostas POLÍTICAS E INICIATIVAS PARA EXECUÇÃO, REGULAMENTAÇÃO E ESTÍMULO Ações e estratégias de governo “anticrime” nas diferentes áreas de atuação - Adoção, no planejamento urbano, na arquitetura e no layout de construção, de estruturas “anticrime”, com maior segurança aos usuários, dificuldade para a perpetração de crimes e maior facilidade para identificação de transeuntes, em estações rodoviárias, de metrô, aeroportos, locais de eventos públicos, estádios e shows. - Ampliação do sistema de câmeras e monitoramento nas estruturas públicas, envolvendo empresas responsáveis pela segurança e acesso ao local, ligadas às guardas municipais e polícias militares.",principal ideia propor político iniciativa execução regulamentação estímulo ação estratégia governo anticrime diferente área atuação adoçãor planejamento urbano arquitetura layout construção estrutura anticrime grande segurança usuário dificuldade perpetração crime grande facilidade identificação transeunte estação rodoviário metrô aeroporto local evento público estádio show ampliação sistema câmera monitoramento estrutura público envolver empresa responsável segurança acesso local ligar guarda municipal polícia militar,"[""principal"", ""ideia"", ""propor"", ""político"", ""iniciativa"", ""execução"", ""regulamentação"", ""estímulo"", ""ação"", ""estratégia"", ""governo"", ""anticrime"", ""diferente"", ""área"", ""atuação"", ""adoçãor"", ""planejamento"", ""urbano"", ""arquitetura"", ""layout"", ""construção"", ""estrutura"", ""anticrime"", ""grande"", ""segurança"", ""usuário"", ""dificuldade"", ""perpetração"", ""crime"", ""grande"", ""facilidade"", ""identificação"", ""transeunte"", ""estação"", ""rodoviário"", ""metrô"", ""aeroporto"", ""local"", ""evento"", ""público"", ""estádio"", ""show"", ""ampliação"", ""sistema"", ""câmera"", ""monitoramento"", ""estrutura"", ""público"", ""envolver"", ""empresa"", ""responsável"", ""segurança"", ""acesso"", ""local"", ""ligar"", ""guarda"", ""municipal"", ""polícia"", ""militar""]"
309,"- Maior regulamentação e fiscalização na produção e distribuição sobre setores com alto índice de atividades ilícitas de bens falsificados e clandestinos, tais como combustíveis, bebidas e cigarros.",grande regulamentação fiscalização produção distribuição sobre setor alto índice atividade ilícito bem falsificar clandestino tal combustível bebida cigarro,"[""grande"", ""regulamentação"", ""fiscalização"", ""produção"", ""distribuição"", ""sobre"", ""setor"", ""alto"", ""índice"", ""atividade"", ""ilícito"", ""bem"", ""falsificar"", ""clandestino"", ""tal"", ""combustível"", ""bebida"", ""cigarro""]"
310,"- Melhor utilização dos equipamentos de rastreabilidade ambiental, tanto na área urbana quanto na área rural, com a melhoria das comunicações, e sua integração à informação de segurança.",bom utilização equipamento rastreabilidade ambiental tanto área urbano quanto área rural melhoria comunicação integração informação seguranço,"[""bom"", ""utilização"", ""equipamento"", ""rastreabilidade"", ""ambiental"", ""tanto"", ""área"", ""urbano"", ""quanto"", ""área"", ""rural"", ""melhoria"", ""comunicação"", ""integração"", ""informação"", ""seguranço""]"
311,"- Nova arquitetura para instalações penitenciárias, tornada obrigatória por ato normativo, dificultando a agregação do crime, oferecendo condições mais dignas e melhor monitoramento da movimentação de apenados.",novo arquitetura instalação penitenciário tornar obrigatório ato normativo dificultar agregação crime oferecer condição digno bom monitoramento movimentação apenar,"[""novo"", ""arquitetura"", ""instalação"", ""penitenciário"", ""tornar"", ""obrigatório"", ""ato"", ""normativo"", ""dificultar"", ""agregação"", ""crime"", ""oferecer"", ""condição"", ""digno"", ""bom"", ""monitoramento"", ""movimentação"", ""apenar""]"
312,"Atuação sinérgica das organizações e forças de segurança - Fortalecimento da cooperação com Exército, Marinha e Aeronáutica no intercâmbio de informações de interesse da segurança pública brasileira. - Investimento em treinamento, processos e fortalecimento das áreas de “Assuntos Internos” e corregedorias em todas as polícias e organizações de segurança pública.",atuação sinérgico organização força segurança fortalecimento cooperação exército marinha aeronáutica intercâmbio informação interesse segurança público brasileiro investimento treinamento processo fortalecimento área assunto interno corregedoria todo polícia organização segurança público,"[""atuação"", ""sinérgico"", ""organização"", ""força"", ""segurança"", ""fortalecimento"", ""cooperação"", ""exército"", ""marinha"", ""aeronáutica"", ""intercâmbio"", ""informação"", ""interesse"", ""segurança"", ""público"", ""brasileiro"", ""investimento"", ""treinamento"", ""processo"", ""fortalecimento"", ""área"", ""assunto"", ""interno"", ""corregedoria"", ""todo"", ""polícia"", ""organização"", ""segurança"", ""público""]"
313,"- Aplicação de reconhecimento facial em todas as áreas centrais e de grande circulação nos principais centros urbanos, aeroportos, estações rodoviárias e metrôs do Brasil.",aplicação reconhecimento facial todo área central grande circulação principal centro urbano aeroporto estação rodoviário metrôs brasil,"[""aplicação"", ""reconhecimento"", ""facial"", ""todo"", ""área"", ""central"", ""grande"", ""circulação"", ""principal"", ""centro"", ""urbano"", ""aeroporto"", ""estação"", ""rodoviário"", ""metrôs"", ""brasil""]"
314,"- Intensificação do trabalho de inteligência e rastreamento, assim como da articulação com as forças de defesa de modo a “blindar” as fronteiras do Brasil mais vulneráveis à fluidez de atividades criminosas. - Planejamento integrado de inteligência logística, preparando-se para se contrapor e antecipar à fluidez do crime (ex.",intensificação trabalho inteligência rastreamento assim articulação força defesa modo blindar fronteira brasil vulnerável fluidez atividade criminoso planejamento integrar inteligência logístico preparar contrapor antecipar fluidez crime ex,"[""intensificação"", ""trabalho"", ""inteligência"", ""rastreamento"", ""assim"", ""articulação"", ""força"", ""defesa"", ""modo"", ""blindar"", ""fronteira"", ""brasil"", ""vulnerável"", ""fluidez"", ""atividade"", ""criminoso"", ""planejamento"", ""integrar"", ""inteligência"", ""logístico"", ""preparar"", ""contrapor"", ""antecipar"", ""fluidez"", ""crime"", ""ex""]"
315,"modais de transporte, rodoviário, aéreo, hidroviário).",modal transporte rodoviário aéreo hidroviário,"[""modal"", ""transporte"", ""rodoviário"", ""aéreo"", ""hidroviário""]"
316,"- Intensificação de investimentos em tecnologia e integração de sistemas para a Polícia Rodoviária Federal e concessionárias de rodovias. - Fortalecimento das polícias ambientais e o aparato da Justiça e fiscalização, com uso de tecnologia, para identificar e conter os crimes ambientais ligados ao crime organizado.",intensificação investimento tecnologio integração sistema polícia rodoviário federal concessionária rodovia fortalecimento polícia ambiental aparato justiça fiscalização uso tecnologia identificar conter crime ambiental ligar crime organizar,"[""intensificação"", ""investimento"", ""tecnologio"", ""integração"", ""sistema"", ""polícia"", ""rodoviário"", ""federal"", ""concessionária"", ""rodovia"", ""fortalecimento"", ""polícia"", ""ambiental"", ""aparato"", ""justiça"", ""fiscalização"", ""uso"", ""tecnologia"", ""identificar"", ""conter"", ""crime"", ""ambiental"", ""ligar"", ""crime"", ""organizar""]"
317,"- Criação de sistema nacional unificado, em tempo real, de informações, integrando as diferentes fontes e acessível às forças de segurança em todos os níveis sob protocolos específicos.",criação sistema nacional unificar tempo real informação integrar diferente fonte acessível força segurança todo nível sob protocolo específico,"[""criação"", ""sistema"", ""nacional"", ""unificar"", ""tempo"", ""real"", ""informação"", ""integrar"", ""diferente"", ""fonte"", ""acessível"", ""força"", ""segurança"", ""todo"", ""nível"", ""sob"", ""protocolo"", ""específico""]"
318,"- Consolidação de mapa de dados com georreferenciamento no nível de município e em maior detalhamento de estatísticas, ocorrências e séries históricas de criminalidade, equipamentos e logística. - Intensificação da rastreabilidade da circulação financeira e de compras de bens de alto valor, inclusive com pesquisas sobre crimes virtuais, redes sociais e outras fontes de informação onde pode haver evasão fiscal, crimes comuns ou a presença do crime organizado. Principais ideias e propostas Evoluções institucionais para avanço da segurança interna no Brasil - Evolução da troca de informação e intercâmbio entre polícias, Judiciário e sistema penitenciário no âmbito local, regional e estadual para novos protocolos e regulações. - Redução da intraburocracia no sistema de segurança, tornando mais ágeis as relações funcionais entre a Justiça criminal, polícias civis e militares, guardas municipais e outras forças e corporações especializadas. - Intensificação das atuações de segurança pública dentro da Amazônia para um grupo executivo, com central unificada de troca de informações e ação imediata. - Ampliação da estrutura e da capacidade de mobilização da Força Nacional diante de emergências de segurança pública ou calamidade. - Criação de protocolos de ação imediata para evitar o “conflito de jurisdição” entre informação e ação, especialmente em situações como Amazônia e fronteiras.",consolidação mapa dar georreferenciamento nível município grande detalhamento estatístico ocorrência série histórico criminalidade equipamento logístico intensificação rastreabilidade circulação financeiro compra bem alto valor inclusive pesquisa sobre crime virtual rede social outro fonte informação onde poder evasão fiscal crime comum presença crime organizar principal ideia propor evolução institucional avanço segurança interno brasil evolução troco informação intercâmbio polícia judiciário sistema penitenciário âmbito local regional estadual novo protocolo regulação redução intraburocracio sistema seguranço tornar ágel relação funcional justiça criminal polícia civil militar guarda municipal outro força corporação especializar intensificação atuação segurança público dentro amazônia grupo executivo central unificar troca informação ação imediato ampliação estrutur capacidade mobilização força nacional diante emergência segurança público calamidade criação protocolo ação imediato evitar conflito jurisdição informação ação especialmente situação amazônio fronteiro,"[""consolidação"", ""mapa"", ""dar"", ""georreferenciamento"", ""nível"", ""município"", ""grande"", ""detalhamento"", ""estatístico"", ""ocorrência"", ""série"", ""histórico"", ""criminalidade"", ""equipamento"", ""logístico"", ""intensificação"", ""rastreabilidade"", ""circulação"", ""financeiro"", ""compra"", ""bem"", ""alto"", ""valor"", ""inclusive"", ""pesquisa"", ""sobre"", ""crime"", ""virtual"", ""rede"", ""social"", ""outro"", ""fonte"", ""informação"", ""onde"", ""poder"", ""evasão"", ""fiscal"", ""crime"", ""comum"", ""presença"", ""crime"", ""organizar"", ""principal"", ""ideia"", ""propor"", ""evolução"", ""institucional"", ""avanço"", ""segurança"", ""interno"", ""brasil"", ""evolução"", ""troco"", ""informação"", ""intercâmbio"", ""polícia"", ""judiciário"", ""sistema"", ""penitenciário"", ""âmbito"", ""local"", ""regional"", ""estadual"", ""novo"", ""protocolo"", ""regulação"", ""redução"", ""intraburocracio"", ""sistema"", ""seguranço"", ""tornar"", ""ágel"", ""relação"", ""funcional"", ""justiça"", ""criminal"", ""polícia"", ""civil"", ""militar"", ""guarda"", ""municipal"", ""outro"", ""força"", ""corporação"", ""especializar"", ""intensificação"", ""atuação"", ""segurança"", ""público"", ""dentro"", ""amazônia"", ""grupo"", ""executivo"", ""central"", ""unificar"", ""troca"", ""informação"", ""ação"", ""imediato"", ""ampliação"", ""estrutur"", ""capacidade"", ""mobilização"", ""força"", ""nacional"", ""diante"", ""emergência"", ""segurança"", ""público"", ""calamidade"", ""criação"", ""protocolo"", ""ação"", ""imediato"", ""evitar"", ""conflito"", ""jurisdição"", ""informação"", ""ação"", ""especialmente"", ""situação"", ""amazônio"", ""fronteiro""]"
319,19.,19,"[""19""]"
320,"Fortalecimento do esporte como elemento de agregação POLÍTICAS E INICIATIVAS PARA EXECUÇÃO, social, educacional e de representação do País REGULAMENTAÇÃO E ESTÍMULO O esporte tem se consolidado como um componente crescente da identidade nacional, e o Brasil tem apresentado avanços consistentes em modalidades olímpicas, paralímpicas e de alto rendimento, em todas as categorias. A estrutura organizacional, profissional e física do esporte nacional evoluiu significativamente nas últimas décadas, assim como a diversidade das modalidades praticadas. Ainda assim, dois aspectos merecem reforço: o fortalecimento institucional da formação de base de atletas, por meio do incentivo sistemático ao esporte nas escolas, com mais competições, acompanhamento e apoio aos estudantes com potencial esportivo; e a ampliação do papel do esporte como eixo estruturante de projetos sociais e de cultura da paz.",fortalecimento esporte elemento agregação político iniciativa execução social educacional representação país regulamentação estímulo esporte consolidar componente crescente identidade nacional brasil apresentar avanço consistente modalidade olímpico paralímpico alto rendimento todo categoria estrutura organizacional profissional físico esporte nacional evoluir significativamente último década assim diversidade modalidade praticar ainda assim dois aspecto merecer reforço fortalecimento institucional formação base atleta meio incentivo sistemático esporte escola competição acompanhamento apoio estudante potencial esportivo ampliação papel esporte eixo estruturante projeto social cultura paz,"[""fortalecimento"", ""esporte"", ""elemento"", ""agregação"", ""político"", ""iniciativa"", ""execução"", ""social"", ""educacional"", ""representação"", ""país"", ""regulamentação"", ""estímulo"", ""esporte"", ""consolidar"", ""componente"", ""crescente"", ""identidade"", ""nacional"", ""brasil"", ""apresentar"", ""avanço"", ""consistente"", ""modalidade"", ""olímpico"", ""paralímpico"", ""alto"", ""rendimento"", ""todo"", ""categoria"", ""estrutura"", ""organizacional"", ""profissional"", ""físico"", ""esporte"", ""nacional"", ""evoluir"", ""significativamente"", ""último"", ""década"", ""assim"", ""diversidade"", ""modalidade"", ""praticar"", ""ainda"", ""assim"", ""dois"", ""aspecto"", ""merecer"", ""reforço"", ""fortalecimento"", ""institucional"", ""formação"", ""base"", ""atleta"", ""meio"", ""incentivo"", ""sistemático"", ""esporte"", ""escola"", ""competição"", ""acompanhamento"", ""apoio"", ""estudante"", ""potencial"", ""esportivo"", ""ampliação"", ""papel"", ""esporte"", ""eixo"", ""estruturante"", ""projeto"", ""social"", ""cultura"", ""paz""]"
321,"Nesses contextos, além do impacto psicossocial positivo, é possível identificar e desenvolver talentos para o alto rendimento.",em esse contexto além impacto psicossocial positivo possível identificar desenvolver talento alto rendimento,"[""em esse"", ""contexto"", ""além"", ""impacto"", ""psicossocial"", ""positivo"", ""possível"", ""identificar"", ""desenvolver"", ""talento"", ""alto"", ""rendimento""]"
322,"Institucionalização do esporte dentro das escolas públicas brasileiras, com competições organizadas - Implementação em âmbito nacional dos jogos escolares, buscando valorizar os campeonatos municipais, regionais, estaduais, chegando ao âmbito nacional em um conjunto de esportes e modalidades. - Fortalecimento das Confederações Brasileiras de Desporto Escolar e Desporto Universitário. Intensificação do caráter formador do esporte em projetos sociais e de cultura de paz - Inserção em todas as iniciativas de Cultura de Paz e projetos de extensão social de oferta de prática esportiva, com profissionais, buscando desenvolver qualidades psicossociais e de grupo, e, eventualmente, revelando potenciais atletas de alto rendimento. Principais ideias e propostas POLÍTICAS E INICIATIVAS PARA EXECUÇÃO, REGULAMENTAÇÃO E ESTÍMULO Ampliação do processo de descentralização de equipamentos e otimização da utilização de instalações e equipamentos para o esporte de alto rendimento desenvolvidos a partir do Legado Olímpico - Mapeamento, monitoramento e organização do uso, gestão e utilização dos equipamentos do Legado Olímpico, juntamente com as federações, buscando otimizar a sua aplicação em competições, na preparação das equipes brasileiras e em competições comunitárias escolares. - Ampliação do processo de descentralização dos equipamentos de alto rendimento, possibilitando que sejam formados atletas em todas as regiões do Brasil.",institucionalização esporte dentro escola público brasileiro competição organizar implementação âmbito nacional jogo escolar buscar valorizar campeonato municipal regional estadual chegar âmbito nacional conjunto esporte modalidade fortalecimento confederação brasileiro desporto escolar desporto universitário intensificação caráter formador esporte projeto social cultura paz inserção todo iniciativa cultura paz projeto extensão social oferta prático esportivo profissional buscar desenvolver qualidade psicossocial grupo eventualmente revelar potencial atleta alto rendimento principal ideia propor político iniciativa execução regulamentação estímulo ampliação processo descentralização equipamento otimização utilização instalação equipamento esporte alto rendimento desenvolver partir legado olímpico mapeamento monitoramento organização uso gestão utilização equipamento legado olímpico juntamente federação buscar otimizar aplicação competição preparação equipe brasileiro competição comunitário escolar ampliação processo descentralização equipamento alto rendimento possibilitar formar atleta todo região brasil,"[""institucionalização"", ""esporte"", ""dentro"", ""escola"", ""público"", ""brasileiro"", ""competição"", ""organizar"", ""implementação"", ""âmbito"", ""nacional"", ""jogo"", ""escolar"", ""buscar"", ""valorizar"", ""campeonato"", ""municipal"", ""regional"", ""estadual"", ""chegar"", ""âmbito"", ""nacional"", ""conjunto"", ""esporte"", ""modalidade"", ""fortalecimento"", ""confederação"", ""brasileiro"", ""desporto"", ""escolar"", ""desporto"", ""universitário"", ""intensificação"", ""caráter"", ""formador"", ""esporte"", ""projeto"", ""social"", ""cultura"", ""paz"", ""inserção"", ""todo"", ""iniciativa"", ""cultura"", ""paz"", ""projeto"", ""extensão"", ""social"", ""oferta"", ""prático"", ""esportivo"", ""profissional"", ""buscar"", ""desenvolver"", ""qualidade"", ""psicossocial"", ""grupo"", ""eventualmente"", ""revelar"", ""potencial"", ""atleta"", ""alto"", ""rendimento"", ""principal"", ""ideia"", ""propor"", ""político"", ""iniciativa"", ""execução"", ""regulamentação"", ""estímulo"", ""ampliação"", ""processo"", ""descentralização"", ""equipamento"", ""otimização"", ""utilização"", ""instalação"", ""equipamento"", ""esporte"", ""alto"", ""rendimento"", ""desenvolver"", ""partir"", ""legado"", ""olímpico"", ""mapeamento"", ""monitoramento"", ""organização"", ""uso"", ""gestão"", ""utilização"", ""equipamento"", ""legado"", ""olímpico"", ""juntamente"", ""federação"", ""buscar"", ""otimizar"", ""aplicação"", ""competição"", ""preparação"", ""equipe"", ""brasileiro"", ""competição"", ""comunitário"", ""escolar"", ""ampliação"", ""processo"", ""descentralização"", ""equipamento"", ""alto"", ""rendimento"", ""possibilitar"", ""formar"", ""atleta"", ""todo"", ""região"", ""brasil""]"
323,20.,20,"[""20""]"
324,"Melhor preparação e um descompasso entre o que apoio às cidades brasileiras se exige dos municípios e o para oferecer qualidade de que se oferece em condições vida, acesso à habitação, para cumprir essas exigências. mobilidade, saneamento, ambiente urbano saudável e Como resultado, muitos resiliência a catástrofes ou municípios enfrentaram emergências climáticas desequilíbrios financeiros e dificuldades estruturais. A Nas duas últimas décadas, as aprovação da PEC 66/2023, cidades brasileiras passaram que estende os prazos de a assumir uma série de novas refinanciamento das dívidas atribuições em sua gestão, o municipais, representa agora que ampliou significativamente uma oportunidade concreta a complexidade e as para que esses entes locais responsabilidades municipais.",bom preparação descompasso apoio cidade brasileiro exigir município oferecer qualidade oferecer condição vida acesso habitação cumprir exigência mobilidade saneamento ambiente urbano saudável resultado resiliência catástrofe município enfrentar emergência climático desequilíbrio financeiro dificuldade estrutural dois último década aprovação pec 66 2023 cidade brasileiro passar estender prazo assumir série novo refinanciamento dívido atribuição gestão municipal representar agora ampliar significativamente oportunidade concreto complexidade ente local responsabilidade municipal,"[""bom"", ""preparação"", ""descompasso"", ""apoio"", ""cidade"", ""brasileiro"", ""exigir"", ""município"", ""oferecer"", ""qualidade"", ""oferecer"", ""condição"", ""vida"", ""acesso"", ""habitação"", ""cumprir"", ""exigência"", ""mobilidade"", ""saneamento"", ""ambiente"", ""urbano"", ""saudável"", ""resultado"", ""resiliência"", ""catástrofe"", ""município"", ""enfrentar"", ""emergência"", ""climático"", ""desequilíbrio"", ""financeiro"", ""dificuldade"", ""estrutural"", ""dois"", ""último"", ""década"", ""aprovação"", ""pec"", ""66"", ""2023"", ""cidade"", ""brasileiro"", ""passar"", ""estender"", ""prazo"", ""assumir"", ""série"", ""novo"", ""refinanciamento"", ""dívido"", ""atribuição"", ""gestão"", ""municipal"", ""representar"", ""agora"", ""ampliar"", ""significativamente"", ""oportunidade"", ""concreto"", ""complexidade"", ""ente"", ""local"", ""responsabilidade"", ""municipal""]"
325,"reorganizem suas finanças e Porém, essa ampliação de retomem sua capacidade de incumbências nem sempre investimento e gestão com veio acompanhada dos maior equilíbrio. recursos necessários, sejam eles financeiros, técnicos ou Apesar dos avanços em termos de qualificação e recentes, persistem desafios extensão das equipes, gerando importantes que exigem maior apoio dos governos inovadores e foco na elevação federal e estaduais.",reorganizem finança porém ampliação retomar capacidade incumbência sempre investimento gestão vir acompanhar grande equilíbrio recurso necessário financeiro técnico apesar avanço termo qualificação recente persistir desafio extensão equipe gerar importante exigir grande apoio governo inovador foco elevação federal estadual,"[""reorganizem"", ""finança"", ""porém"", ""ampliação"", ""retomar"", ""capacidade"", ""incumbência"", ""sempre"", ""investimento"", ""gestão"", ""vir"", ""acompanhar"", ""grande"", ""equilíbrio"", ""recurso"", ""necessário"", ""financeiro"", ""técnico"", ""apesar"", ""avanço"", ""termo"", ""qualificação"", ""recente"", ""persistir"", ""desafio"", ""extensão"", ""equipe"", ""gerar"", ""importante"", ""exigir"", ""grande"", ""apoio"", ""governo"", ""inovador"", ""foco"", ""elevação"", ""federal"", ""estadual""]"
